area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Scomberomorus brasiliensis","Serra Spanish mackerel","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale seine nets,Other,0.3420022630,39.372205041806694
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Scomberomorus brasiliensis","Serra Spanish mackerel","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,2961.0555928781,10561271.009508284
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Scomberomorus brasiliensis","Serra Spanish mackerel","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Fishmeal and fish oil,1.4820098062,170.61288851449564
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Scomberomorus brasiliensis","Serra Spanish mackerel","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Other,1.4820098062,170.61288851449564
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Scomberomorus brasiliensis","Serra Spanish mackerel","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,683.3205214334,2437216.386809601
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Scomberomorus brasiliensis","Serra Spanish mackerel","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale seine nets,Fishmeal and fish oil,0.3420022630,39.372205041806694
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Scomberomorus brasiliensis","Serra Spanish mackerel","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale seine nets,Other,0.3420022630,39.372205041806694
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Scomberomorus brasiliensis","Serra Spanish mackerel","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,2961.0555928781,10561271.009508248
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Scomberomorus brasiliensis","Serra Spanish mackerel","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,1.4820098062,170.61288851449564
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Scomberomorus brasiliensis","Serra Spanish mackerel","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Other,1.4820098062,170.61288851449564
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,482.2586398688,1735405.7865331373
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale seine nets,Fishmeal and fish oil,0.2413706906,27.787232281952566
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale seine nets,Other,0.2413706906,27.787232281952566
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,2089.7874394313,7520091.741643595
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Fishmeal and fish oil,1.0459396594,120.41133988846113
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Other,1.0459396594,120.41133988846113
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,313.4681159147,1128013.7612465376
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale seine nets,Fishmeal and fish oil,0.1568909489,18.061700983269166
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale seine nets,Other,0.1568909489,18.061700983269166
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,1358.3618356303,4888059.632068329
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.6798607786,78.26737092749973
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Scomberomorus cavalla","King mackerel","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Other,0.6798607786,78.26737092749973
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Artisanal,Landings,Reported,small scale longline,Direct human consumption,84.6922230000,237772.907919162
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Artisanal,Landings,Reported,small scale longline,Fishmeal and fish oil,0.0423885000,4.8798762291048
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Artisanal,Landings,Reported,small scale longline,Other,0.0423885000,4.8798762291048
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Artisanal,Landings,Unreported,small scale longline,Direct human consumption,84.6922230000,237772.907919162
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Artisanal,Landings,Unreported,small scale longline,Fishmeal and fish oil,0.0423885000,4.8798762291048
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Artisanal,Landings,Unreported,small scale longline,Other,0.0423885000,4.8798762291048
"Venezuela",eez,Reconstructed domestic catch,1,1998,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,9.8428000000,21829.411054
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Artisanal,Landings,Reported,small scale longline,Direct human consumption,196.6591440000,436151.63285891997
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Artisanal,Landings,Reported,small scale longline,Fishmeal and fish oil,0.0984280000,11.3312916823744
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Artisanal,Landings,Reported,small scale longline,Other,0.0984280000,11.3312916823744
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Artisanal,Landings,Unreported,small scale longline,Direct human consumption,196.6591440000,436151.63285891997
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Artisanal,Landings,Unreported,small scale longline,Fishmeal and fish oil,0.0984280000,11.3312916823744
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Thunnus atlanticus","Blackfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Artisanal,Landings,Unreported,small scale longline,Other,0.0984280000,11.3312916823744
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Artisanal,Landings,Reported,small scale longline,Direct human consumption,12.4815060000,70390.20197736
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Artisanal,Landings,Reported,small scale longline,Fishmeal and fish oil,0.0062470000,0.7191711620656001
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Artisanal,Landings,Reported,small scale longline,Other,0.0062470000,0.7191711620656001
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Artisanal,Landings,Unreported,small scale longline,Direct human consumption,12.4815060000,70390.20197736
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Artisanal,Landings,Unreported,small scale longline,Fishmeal and fish oil,0.0062470000,0.7191711620656001
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Artisanal,Landings,Unreported,small scale longline,Other,0.0062470000,0.7191711620656001
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Lutjanus purpureus","Southern red snapper","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale hand lines,Direct human consumption,871.4379397500,4918817.5079118395
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Lutjanus purpureus","Southern red snapper","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale hand lines,Fishmeal and fish oil,0.4361551250,50.2113315330746
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Lutjanus purpureus","Southern red snapper","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale hand lines,Other,0.4361551250,50.2113315330746
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Lutjanus purpureus","Southern red snapper","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,435.7189698750,2459408.7539559198
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Lutjanus purpureus","Southern red snapper","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale hand lines,Fishmeal and fish oil,0.2180775625,25.1056657665373
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Lutjanus purpureus","Southern red snapper","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale hand lines,Other,0.2180775625,25.1056657665373
"Venezuela",eez,Reconstructed domestic catch,3,1998,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Discards,Unreported,bottom trawl,,94.2514086200
"Venezuela",eez,Reconstructed domestic catch,3,1998,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Direct human consumption,448.5510000000,1697805.4560389998
"Venezuela",eez,Reconstructed domestic catch,3,1998,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.2245000000,25.845033757600003
"Venezuela",eez,Reconstructed domestic catch,3,1998,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Other,0.2245000000,25.845033757600003
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale hand lines,Direct human consumption,398.2039974000,1507237.5703147685
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale hand lines,Fishmeal and fish oil,0.1993013000,22.94409276807824
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale hand lines,Other,0.1993013000,22.94409276807824
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,398.2039974000,1507237.5703147685
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale hand lines,Fishmeal and fish oil,0.1993013000,22.94409276807824
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Lutjanus synagris","Lane snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale hand lines,Other,0.1993013000,22.94409276807824
"Venezuela",eez,Reconstructed domestic catch,1,1998,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,27.2322550000,147583.49034043498
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,272.0502274500,1474359.0685009458
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale seine nets,Fishmeal and fish oil,0.1361612750,15.67524609734012
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale seine nets,Other,0.1361612750,15.67524609734012
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,272.0502274500,1474359.0685009458
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale seine nets,Fishmeal and fish oil,0.1361612750,15.67524609734012
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Ocyurus chrysurus","Yellowtail snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale seine nets,Other,0.1361612750,15.67524609734012
"Venezuela",eez,Reconstructed domestic catch,3,1998,"Pristipomoides aquilonaris","Wenchman","Large reef assoc. fish (>=90 cm)","Perch-likes","Venezuela",Industrial,Discards,Unreported,bottom trawl,,247.7760000000
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Rhomboplites aurorubens","Vermilion snapper","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale hand lines,Direct human consumption,1311.4037800035,7077458.669938349
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Rhomboplites aurorubens","Vermilion snapper","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale hand lines,Fishmeal and fish oil,0.6563582483,75.56169747483497
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Rhomboplites aurorubens","Vermilion snapper","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale hand lines,Other,0.6563582483,75.56169747483497
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Rhomboplites aurorubens","Vermilion snapper","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,655.7018899518,3538729.3346996014
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Rhomboplites aurorubens","Vermilion snapper","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale hand lines,Fishmeal and fish oil,0.3281791241,37.78084873453942
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Rhomboplites aurorubens","Vermilion snapper","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale hand lines,Other,0.3281791241,37.78084873453942
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Lutjanus griseus","Grey snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale hand lines,Direct human consumption,91.6438644000,422436.058706376
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Lutjanus griseus","Grey snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale hand lines,Fishmeal and fish oil,0.0458678000,5.280422447157441
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Lutjanus griseus","Grey snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale hand lines,Other,0.0458678000,5.280422447157441
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Lutjanus griseus","Grey snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,91.6438644000,422436.058706376
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Lutjanus griseus","Grey snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale hand lines,Fishmeal and fish oil,0.0458678000,5.280422447157441
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Lutjanus griseus","Grey snapper","Medium reef assoc. fish (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale hand lines,Other,0.0458678000,5.280422447157441
"Venezuela",eez,Reconstructed domestic catch,1,1998,"Pomatomus saltatrix","Bluefish","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,58.1165850000,83901.22838353501
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Pomatomus saltatrix","Bluefish","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,580.5846841500,838173.2715515147
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Pomatomus saltatrix","Bluefish","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Fishmeal and fish oil,0.2905829250,33.45267485972004
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Pomatomus saltatrix","Bluefish","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Other,0.2905829250,33.45267485972004
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Pomatomus saltatrix","Bluefish","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,580.5846841500,838173.2715515147
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Pomatomus saltatrix","Bluefish","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.2905829250,33.45267485972004
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Pomatomus saltatrix","Bluefish","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Other,0.2905829250,33.45267485972004
"Venezuela",eez,Reconstructed domestic catch,3,1998,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Discards,Unreported,bottom trawl,,312.2271249900
"Venezuela",eez,Reconstructed domestic catch,3,1998,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Direct human consumption,263.7360000000,144674.228952
"Venezuela",eez,Reconstructed domestic catch,3,1998,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.1320000000,15.196189113600001
"Venezuela",eez,Reconstructed domestic catch,3,1998,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Other,0.1320000000,15.196189113600001
"Venezuela",eez,Reconstructed domestic catch,1,1998,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,238.8592150000,131027.894402755
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Discards,Unreported,small scale seine nets,,13.4684532150
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Discards,Unreported,small scale gillnets,,13.4684532150
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale seine nets,Direct human consumption,1193.1017789250,654484.3325417612
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale seine nets,Fishmeal and fish oil,0.5971480375,68.74526141412959
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale seine nets,Other,0.5971480375,68.74526141412959
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,1193.1017789250,654484.3325417612
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Fishmeal and fish oil,0.5971480375,68.74526141412959
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Other,0.5971480375,68.74526141412959
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,1193.1017789250,654484.3325417612
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale seine nets,Fishmeal and fish oil,0.5971480375,68.74526141412959
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale seine nets,Other,0.5971480375,68.74526141412959
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,1193.1017789250,654484.3325417612
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.5971480375,68.74526141412959
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Trachurus lathami","Rough scad","Medium benthopelagics (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Other,0.5971480375,68.74526141412959
"Venezuela",eez,Reconstructed domestic catch,3,1998,"Selene setapinnis","Atlantic moonfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Discards,Unreported,bottom trawl,,63.2594183200
"Venezuela",eez,Reconstructed domestic catch,3,1998,"Selene setapinnis","Atlantic moonfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Direct human consumption,1124.8740000000,2175912.395514
"Venezuela",eez,Reconstructed domestic catch,3,1998,"Selene setapinnis","Atlantic moonfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.5630000000,64.8140490224
"Venezuela",eez,Reconstructed domestic catch,3,1998,"Selene setapinnis","Atlantic moonfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,bottom trawl,Other,0.5630000000,64.8140490224
"Venezuela",eez,Reconstructed domestic catch,1,1998,"Selene setapinnis","Atlantic moonfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,140.0968500000,270997.88286285
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Selene setapinnis","Atlantic moonfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,1399.5675315000,2707268.849799872
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Selene setapinnis","Atlantic moonfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Fishmeal and fish oil,0.7004842500,80.6415995007444
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Selene setapinnis","Atlantic moonfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Reported,small scale gillnets,Other,0.7004842500,80.6415995007444
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Selene setapinnis","Atlantic moonfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,1399.5675315000,2707268.849799872
"Venezuela",eez,Reconstructed domestic catch,2,1998,"Selene setapinnis","Atlantic moonfish","Medium demersals (30 - 89 cm)","Perch-likes","Venezuela",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.7004842500,80.6415995007444
